world,type,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,452,0,0,0,229,0,320,200,320,154,200,166,0,226,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,380,0,0,0,192,0,220,100,220,70,100,150,14,190,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,128,0,0,0,65,0,100,100,100,56,100,44,30,64,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,488,0,0,0,247,0,340,100,340,156,100,184,5,244,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,112,0,0,0,57,0,120,0,120,84,0,36,15,56,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,1.9976869225502014e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,466,0,0,0,236,0,320,200,320,147,200,173,0,233,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,406,0,0,0,205,0,220,100,220,57,100,163,0,203,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,190,0,0,0,96,0,120,0,120,45,0,75,0,95,8.00006091594696e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,508,0,0,0,257,0,320,200,320,126,200,194,0,254,5.00120222568512e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,142,0,0,0,72,0,120,0,120,69,0,51,0,71,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.00d2498f,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,1.00000761449337e-06,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,200,0,0,0,101,0,120,0,120,40,0,80,0,100,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,482,0,0,0,244,0,320,200,320,139,200,181,0,241,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,136,0,0,0,69,0,100,100,100,52,100,48,0,68,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,330,0,0,0,167,0,220,100,220,95,100,125,0,165,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,504,0,0,0,255,0,320,200,320,128,200,192,0,252,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.02c501a7,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,460,0,0,0,233,0,320,200,320,150,200,170,0,230,3.003515303134918e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,138,0,0,0,70,0,100,100,100,51,100,49,0,69,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,304,0,0,0,154,0,220,100,220,108,100,112,15,152,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,136,0,0,0,69,0,100,100,100,52,100,48,15,68,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,526,0,0,0,266,0,340,100,340,137,100,203,0,263,4.002358764410019e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-M50P.04c35a8d,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,414,0,0,0,210,0,320,200,320,173,200,147,0,207,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,152,0,0,0,77,0,120,0,120,64,0,56,0,76,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,368,0,0,0,186,0,220,100,220,76,100,144,0,184,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,454,0,0,0,230,0,340,100,340,173,100,167,0,227,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.03847e2d,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,208,0,0,0,105,0,120,0,120,36,0,84,0,104,1.400010660290718e-06,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,472,0,0,0,239,0,320,200,320,144,200,176,0,236,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,416,0,0,0,210,0,220,100,220,52,100,168,0,208,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,124,0,0,0,63,0,120,0,120,78,0,42,0,62,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,492,0,0,0,249,0,320,200,320,134,200,186,0,246,6.998889148235321e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentPgqH.02facb6e,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,134,0,0,0,68,0,80,0,80,33,0,47,1,67,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,350,0,0,0,177,0,160,80,160,25,80,135,0,175,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,108,0,0,0,55,0,80,0,80,46,0,34,0,54,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,266,0,0,0,135,0,160,160,160,67,160,93,1,133,4.998873919248581e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,114,0,0,0,58,0,80,0,80,43,0,37,0,57,9.997747838497162e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.061c734c,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,4.998873919248581e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,150,0,0,0,76,0,80,0,80,25,0,55,0,75,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,106,0,0,0,54,0,80,0,80,47,0,33,0,53,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,342,0,0,0,173,0,160,80,160,29,80,131,0,171,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,260,0,0,0,132,0,160,160,160,70,160,90,1,130,4.998873919248581e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,102,0,0,0,52,0,80,0,80,49,0,31,1,51,7.00121745467186e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNZ8D.0749c13a,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,152,0,0,0,77,0,80,0,80,24,0,56,0,76,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,110,0,0,0,56,0,80,0,80,45,0,35,0,55,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,338,0,0,0,171,0,160,80,160,31,80,129,0,169,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,102,0,0,0,52,0,80,0,80,49,0,31,2,51,6.998889148235321e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,266,0,0,0,135,0,160,160,160,67,160,93,2,133,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.086559c1,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,124,0,0,0,63,0,80,0,80,38,0,42,0,62,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,340,0,0,0,172,0,160,80,160,30,80,130,0,170,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,8.00006091594696e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,120,0,0,0,61,0,80,0,80,40,0,40,0,60,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,284,0,0,0,144,0,160,160,160,58,160,102,0,142,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentNp4Y.068719a3,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,122,0,0,0,62,0,80,80,80,39,80,41,0,61,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,126,0,0,0,64,0,80,0,80,37,0,43,0,63,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,350,0,0,0,177,0,160,80,160,25,80,135,0,175,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,214,0,0,0,109,0,160,160,160,93,160,67,2,107,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,128,0,0,0,65,0,80,0,80,36,0,44,2,64,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.082fa557,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,1.00000761449337e-06,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,454,0,0,0,230,0,320,200,320,153,200,167,0,227,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,350,0,0,0,177,0,220,100,220,85,100,135,0,175,4.998873919248581e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,476,0,0,0,241,0,340,100,340,162,100,178,0,238,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.05eeca02,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,520,0,0,0,263,0,320,200,320,120,200,200,0,260,3.003515303134918e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,418,0,0,0,211,0,220,100,220,51,100,169,0,209,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,176,0,0,0,89,0,120,0,120,51,0,68,0,88,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,158,0,0,0,80,0,120,0,120,60,0,59,0,79,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,556,0,0,0,281,0,320,200,320,102,200,218,0,278,4.002358764410019e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,124,0,0,0,63,0,100,100,100,56,100,42,0,62,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.00cd8128,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.0023435354232788e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,480,0,0,0,243,0,320,200,320,139,200,180,0,240,3.9977021515369415e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,404,0,0,0,204,0,220,100,220,58,100,162,0,202,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,186,0,0,0,94,0,120,0,120,47,0,73,0,93,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,492,0,0,0,249,0,320,200,320,134,200,186,0,246,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,150,0,0,0,76,0,120,0,120,64,0,55,0,75,5.00120222568512e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentPKLe.016acd60,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
